0.138853,-0.1814022,0.3127756
0.08949925,-0.1805743,0.2914348
0.1687463,-0.179722,0.3095573
0.05880474,-0.1789925,0.2849499
0.04500352,-0.0277975,0.2515818
0.1758477,-0.1781207,0.3120337
0.07754873,-0.1771511,0.2838779
0.3730992,-0.1384846,0.2107782
0.03753529,-0.04028114,0.2690337
0.02574538,-0.04379529,0.2510956
0.06350613,0.03154472,0.263307
0.05256013,0.004103601,0.2461087
0.02756295,-0.07129437,0.2338508
0.02498095,-0.07808787,0.2466632
0.02609577,-0.06330635,0.2466739
0.02868941,-0.0852437,0.2584766
0.03124965,-0.0857116,0.261968
0.03245594,-0.06887986,0.2633809
0.02825486,-0.06429991,0.2547166
0.03482125,-0.05117823,0.265439
0.03669799,-0.06375486,0.2685254
0.04153075,-0.05167223,0.2709434
0.04085141,-0.03822652,0.2719322
0.067931,0.07006182,0.2652386
0.07396328,0.06877039,0.2608035
0.07573045,-0.1052689,0.2726995
0.02966254,-0.06349428,0.2610911
0.03659623,-0.06958105,0.2675118
0.03835944,-0.04153556,0.2703297
0.03803983,-0.1233173,0.272322
0.04374088,-0.1257987,0.2726691
0.1232868,-0.1791265,0.2995969
0.1136895,-0.1823037,0.3064281
0.07441219,-0.1540823,0.2729791
0.1156623,-0.1796333,0.2976274
0.09751467,-0.1830816,0.302315
0.1299901,-0.1824609,0.3100505
0.02786005,-0.1037874,0.2600592
0.07307964,-0.1772891,0.2723282
0.07394401,-0.1688158,0.2720081
0.02479265,-0.07529171,0.2367316
0.1116893,-0.1770121,0.2968636
0.1460004,-0.1775063,0.3042614
0.0659994,-0.1799925,0.2862418
0.06398938,-0.1828089,0.2748204
0.06922971,-0.180281,0.2740535
0.064528,-0.1799182,0.2720391
0.2838818,-0.07695808,0.2697938
0.26701,-0.07644907,0.2728224
0.1279505,-0.182548,0.3114942
0.3652013,-0.1517209,0.2379038
0.07330707,-0.1801075,0.273002
0.07905679,-0.1819315,0.2986447
0.08694027,-0.1745239,0.292543
0.1919227,-0.178131,0.315679
0.5073013,-0.1634802,0.1386726
0.03458744,-0.0384153,0.2658959
0.2918812,-0.07068667,0.2825939
0.2768622,-0.07942124,0.2788351
0.2792237,-0.07561196,0.2787009
0.2819613,-0.08057709,0.2829289
0.3738507,-0.1574527,0.2236635
0.02835498,-0.06823449,0.2545145
0.02939505,-0.1267801,0.2578383
0.02916005,-0.07461777,0.2573893
0.02734921,-0.07082029,0.2524707
0.363547,-0.1574176,0.2381475
0.3592941,-0.1398315,0.2398684
0.02668782,-0.129868,0.2329795
0.03793434,-0.04795647,0.2664677
0.03535392,-0.06518069,0.2666834
0.04954643,0.0440754,0.2497726
0.02558551,-0.0653604,0.2532865
0.02521796,-0.07316621,0.2464977
0.02851986,-0.0467812,0.2653376
0.02859057,-0.1041664,0.2555422
0.1398503,-0.1822126,0.3124537
0.08950759,-0.1805115,0.2913324
